 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105
715	247.522	276.307	332.656	292.195	600.578	643.406	310.693	685.009	1018.262	636.970	1496.784	262.638	271.753	420.448	276.228	428.509	353.163	394.158	723.800	4655.575	1002.723	303.906	965.566	592.803	282.886	688.907	569.078	400.625	678.234	1097.405	1307.871	952.437	749.640	438.606	930.877	546.259	1708.494	975.724	1335.736	1091.410	1432.000	571.305	4577.405	1580.989	1020.424	615.621	1454.592	624.166	1173.857	997.802	1250.698	592.315	1540.735	480.244	525.478	516.253	631.678	1306.881	1591.492	1284.225	2075.293	788.721	546.218	561.357	365.372	540.707	719.741	394.350	2816.477	1084.668	1224.813	2281.715	647.267	722.185	1120.097	2508.048	667.944	1729.953	1842.114	1538.550	432.695	901.850	666.560	400.075	979.622	518.383	1176.609	278.776	451.213	255.347	1076.939	649.265	1700.096	2552.470	1254.849	783.675	1495.629	1795.127	222.863	373.815	1521.033	386.102	474.916	396.070	598.645
716	258.771	250.075	329.947	303.469	689.521	578.953	294.770	623.427	840.769	631.160	1299.843	260.745	304.249	494.990	275.914	437.002	361.653	392.727	742.896	4875.246	976.704	306.987	852.714	515.533	309.028	747.222	574.761	356.202	724.079	1009.791	1218.723	998.935	691.660	385.769	913.844	570.971	1664.478	1066.622	1393.010	938.515	1524.501	550.774	4661.925	1611.993	994.831	568.621	1435.522	573.299	1066.178	994.525	1282.006	627.160	1447.781	470.392	498.250	538.846	619.334	1439.039	1537.596	1260.302	2136.379	784.421	528.686	551.002	414.333	492.560	733.841	386.460	2771.931	1174.475	1121.299	2230.572	634.950	714.502	1205.930	2260.889	633.356	1700.106	1836.687	1457.674	502.288	912.749	628.277	414.081	959.973	463.677	1231.254	260.255	424.957	250.241	954.863	625.244	1630.186	2256.701	1197.153	832.203	1274.502	1863.706	222.740	385.262	1600.862	393.006	456.555	368.410	620.993
717	251.493	231.042	310.576	317.257	648.941	593.918	286.531	598.776	1020.900	655.109	1365.362	256.891	306.736	460.224	252.228	437.747	322.116	373.652	764.952	4449.265	976.344	318.842	865.972	572.933	307.603	755.483	583.279	405.828	597.441	960.893	1310.637	958.814	723.080	421.017	810.537	533.362	1659.323	930.661	1352.127	1070.137	1363.825	537.554	3990.014	1534.143	877.467	563.476	1255.563	564.546	952.182	1031.398	1210.591	523.667	1351.349	555.565	536.336	564.411	602.833	1379.974	1526.986	1243.438	2081.505	702.071	564.101	511.372	377.700	521.010	703.820	401.037	2787.006	1105.229	1143.626	2279.961	668.404	699.817	1201.206	2143.744	689.710	1637.626	1914.223	1660.906	445.672	882.235	631.913	412.231	932.060	506.817	1185.293	255.405	389.021	254.537	980.028	562.378	1546.866	2432.270	1241.900	982.875	1244.514	1839.209	227.955	385.829	1534.300	377.614	440.360	379.255	571.446
718	268.556	257.557	340.493	324.278	642.048	594.166	274.853	617.080	833.228	611.420	1373.413	262.703	288.853	458.497	272.237	406.525	322.969	396.037	775.190	4245.197	967.498	323.738	807.502	523.322	268.313	771.891	569.038	378.327	632.937	892.808	1289.012	1042.399	734.909	432.357	970.854	534.320	1569.789	980.908	1390.470	1117.010	1418.476	552.185	4286.397	1526.721	843.710	510.805	1360.398	548.212	1118.850	873.371	1287.124	624.733	1294.920	510.641	528.278	511.474	587.096	1394.397	1489.726	1144.370	2056.360	676.370	519.213	527.739	378.733	585.321	735.221	421.524	2671.012	1052.016	1271.919	2288.263	631.911	706.161	1115.179	2229.574	632.671	1688.414	1868.945	1541.440	484.544	932.071	573.567	404.694	1071.483	497.267	1192.713	275.492	420.270	244.167	997.686	589.832	1548.238	2339.137	1253.765	863.183	1331.935	1834.342	226.876	386.381	1512.778	355.214	470.310	380.022	559.925
719	267.372	258.722	311.298	299.575	827.134	573.397	274.624	595.505	850.568	573.449	1277.161	279.416	284.642	424.065	276.840	421.053	315.225	405.168	716.322	4531.227	976.756	312.941	933.848	561.556	272.269	785.197	539.020	354.468	592.640	1014.804	1267.258	1021.780	731.951	428.451	957.729	461.149	1581.376	880.304	1450.110	1074.358	1521.684	527.223	4263.352	1559.002	893.160	558.046	1384.979	607.917	1048.294	925.657	1164.499	631.574	1206.667	511.528	564.612	486.046	589.165	1310.656	1342.639	1175.880	2019.939	745.769	512.246	520.037	352.333	518.460	743.558	386.980	2672.028	1023.906	1197.660	2102.157	666.326	676.373	1074.930	2128.209	673.268	1715.474	1865.396	1450.953	494.774	962.751	641.609	380.571	961.211	516.125	1257.015	260.383	442.087	238.912	940.251	583.851	1472.615	2361.069	1079.918	858.255	1250.077	1743.173	224.626	353.197	1465.261	407.398	425.046	332.374	565.854
720	249.044	254.785	320.583	324.015	625.672	582.515	277.033	584.715	1006.474	558.781	1261.861	259.645	296.811	444.045	255.149	439.678	348.227	377.936	745.152	4167.913	991.151	306.558	777.242	555.534	291.048	730.038	522.904	382.390	596.948	944.339	1085.805	1010.114	816.573	411.004	856.661	506.757	1590.474	975.066	1376.943	1015.085	1372.605	573.142	4409.053	1630.245	926.642	566.018	1396.145	600.002	976.934	879.622	1195.338	624.006	1228.276	489.802	596.494	440.778	644.843	1285.439	1466.370	1155.839	2006.724	723.959	528.949	559.596	364.571	511.817	846.953	368.709	2384.611	1029.100	1202.874	2136.102	637.125	678.254	1127.839	2005.033	657.634	1634.786	1890.032	1590.206	418.898	937.623	658.871	384.601	976.309	507.093	1316.776	281.171	402.746	256.380	953.385	606.288	1445.117	2519.993	1062.840	838.333	1430.548	1724.685	233.094	391.840	1475.606	376.708	475.140	381.332	581.293
721	256.712	234.307	280.321	317.707	677.159	540.812	305.524	613.253	840.426	549.803	1274.916	283.361	296.864	456.184	285.452	451.200	335.757	360.346	791.782	4225.324	1014.827	320.771	861.386	574.368	294.205	761.804	526.559	370.570	617.791	1035.722	1250.413	955.621	715.195	424.192	914.672	524.105	1648.455	900.829	1365.221	921.887	1356.049	554.553	4160.204	1557.025	968.654	544.995	1376.582	570.373	1011.815	906.686	1232.955	591.531	1239.589	595.438	496.961	454.329	576.914	1219.918	1593.444	1103.917	1990.187	742.914	502.441	528.357	368.405	505.985	762.577	445.678	2390.020	1010.177	1215.496	2101.232	659.799	636.948	1155.425	2069.809	664.292	1534.022	1874.071	1451.839	462.116	910.443	630.581	451.888	1012.129	476.298	1193.720	269.297	435.918	242.538	937.144	610.208	1488.781	2345.695	1156.091	882.907	1442.567	1919.806	230.272	410.305	1494.116	406.836	431.293	333.890	554.188
722	253.055	261.056	324.689	303.134	626.731	591.283	275.327	601.094	801.242	555.880	1373.388	271.821	284.506	404.011	259.033	380.224	389.730	402.789	741.136	3958.145	910.497	307.580	744.972	530.594	298.272	769.675	564.704	381.153	659.984	987.003	1200.380	1028.321	733.641	435.412	878.205	512.070	1634.522	949.671	1440.482	1078.549	1347.613	618.206	4396.482	1510.397	1059.833	554.904	1372.555	586.071	951.559	842.692	1123.968	552.898	1265.385	489.553	528.522	546.750	534.073	1358.317	1390.489	1075.923	1992.199	656.310	510.324	519.901	396.679	505.779	678.102	375.322	2351.456	1013.786	1099.030	2254.719	704.028	659.125	1092.810	1972.693	625.366	1569.231	1897.582	1520.470	434.319	903.583	578.891	395.738	959.686	438.663	1173.946	250.373	423.940	269.826	820.681	560.532	1433.972	2364.635	1135.255	841.348	1311.570	1838.639	237.267	384.041	1510.496	350.798	423.548	388.324	593.716
723	249.927	236.626	334.030	331.614	600.398	572.499	287.088	536.977	887.866	604.985	1313.797	262.291	286.930	408.756	281.542	437.153	311.105	379.117	707.658	3833.676	895.849	304.787	782.931	517.289	276.263	685.681	516.853	400.972	610.863	1023.913	1183.197	922.502	714.519	389.224	902.627	497.803	1799.510	975.735	1377.206	1060.546	1292.126	515.398	4239.103	1599.408	908.623	473.795	1227.785	577.721	1160.545	797.989	1177.764	586.772	1184.490	555.845	526.994	521.380	563.902	1186.575	1296.804	1126.966	1902.302	678.853	493.631	587.409	359.904	519.023	710.599	378.282	2278.132	895.143	1137.430	2070.200	684.850	654.552	1076.734	1912.131	647.689	1450.442	1905.961	1533.834	527.558	966.619	560.513	383.538	1068.299	510.868	1251.850	249.221	427.573	245.253	989.327	600.229	1446.303	2371.921	1101.809	769.539	1204.635	1665.512	219.507	387.219	1457.152	372.429	449.531	396.875	500.641
724	258.265	256.268	337.454	311.760	682.699	631.887	261.429	552.893	876.493	597.895	1240.751	260.783	316.002	440.903	263.230	416.314	369.599	400.059	895.828	3785.590	921.319	303.746	848.605	583.898	299.823	736.879	529.055	349.016	640.685	914.939	1139.905	1063.832	725.361	392.991	861.922	466.677	1497.665	898.681	1279.758	1123.369	1244.950	501.193	4175.850	1563.605	953.095	497.014	1289.776	569.733	922.469	863.505	1214.726	574.129	1171.347	505.926	531.151	509.087	589.623	1274.628	1439.766	1211.074	2035.588	735.011	518.594	537.709	368.892	455.499	662.733	425.484	2175.874	900.512	1134.122	2228.845	662.822	648.044	1085.537	1732.226	577.677	1568.601	1980.545	1370.922	465.900	910.866	583.292	375.156	1041.287	470.191	1281.933	274.485	417.984	249.905	917.147	538.856	1377.713	2352.559	1116.098	806.713	1315.471	1740.512	225.384	387.206	1454.477	387.843	443.416	398.884	539.909
725	263.809	231.603	306.275	314.592	602.546	572.002	276.805	539.162	824.777	606.358	1434.832	270.615	301.947	452.632	281.498	445.829	366.323	360.916	679.982	3729.780	909.033	299.282	776.114	586.867	275.690	803.168	534.963	360.516	611.838	933.590	1136.901	942.177	739.889	435.555	871.350	540.607	1729.510	863.066	1355.393	1031.387	1236.041	510.703	4026.907	1478.227	933.270	498.770	1325.774	650.076	1010.063	871.191	1071.889	627.144	1150.613	477.931	519.582	468.755	574.261	1304.443	1404.446	1173.241	1863.672	730.822	502.913	497.080	350.091	545.332	770.981	376.088	2166.994	933.567	1007.764	2113.475	609.914	627.853	1098.484	1757.220	575.537	1450.214	1906.535	1462.585	443.670	848.043	621.790	389.728	999.365	467.374	1074.174	274.872	386.225	260.686	837.076	612.360	1381.098	2304.045	1215.193	958.986	1302.656	1738.352	240.361	392.131	1489.454	395.561	448.829	394.180	572.280
726	258.958	250.550	300.179	313.915	638.035	582.286	281.134	552.998	824.964	531.613	1374.483	265.742	255.262	446.989	260.851	436.821	351.595	388.990	738.943	3674.048	884.086	309.150	766.375	561.644	291.983	712.252	525.923	392.210	591.680	945.752	1275.864	1006.868	696.265	407.325	901.202	533.834	1575.673	869.931	1328.940	1074.005	1339.616	518.738	4035.897	1554.338	946.253	553.492	1287.476	628.836	1085.657	860.745	1154.293	606.531	1170.509	501.470	479.690	499.285	534.185	1207.399	1294.522	1185.877	1733.826	724.071	529.172	494.291	381.274	563.550	705.017	392.258	2186.359	863.419	1149.785	2132.890	627.000	662.200	1066.032	1744.513	581.416	1426.287	1933.718	1536.789	394.247	924.583	648.356	391.965	913.677	439.121	1188.059	268.403	414.906	250.428	918.706	596.121	1541.750	2369.003	980.663	833.362	1244.198	1626.106	214.649	375.760	1594.613	360.495	387.433	364.992	533.898
727	254.683	245.515	342.805	330.028	720.965	574.308	268.863	531.662	827.897	533.618	1205.194	264.494	264.426	455.605	279.520	379.654	325.149	376.877	739.027	3540.613	936.508	281.608	825.921	513.450	305.733	765.780	450.479	338.079	613.153	931.016	1173.669	909.280	758.758	405.159	879.490	482.251	1673.201	900.809	1276.125	987.884	1174.558	488.721	4086.840	1724.957	896.455	459.205	1366.894	599.254	923.444	888.213	1224.313	550.445	1214.248	471.716	482.550	434.954	554.310	1235.363	1209.816	1111.907	1909.450	723.477	542.337	488.846	339.349	411.144	738.025	382.606	2198.456	871.203	1061.836	2264.041	632.175	657.843	1009.948	1734.280	592.300	1424.384	1779.378	1465.918	420.182	934.709	603.881	395.660	908.200	465.821	1144.633	249.757	414.546	255.379	842.078	608.887	1416.014	2366.660	1065.505	902.780	1247.972	1634.570	241.613	382.826	1344.498	353.635	449.580	381.149	582.323
728	258.019	270.161	301.189	303.994	598.919	641.569	280.332	577.765	957.181	568.963	1214.124	249.489	308.062	428.463	268.941	433.169	298.160	389.549	692.760	3455.648	941.638	328.492	806.775	551.994	250.664	725.716	503.959	355.683	637.647	963.811	1202.671	1012.269	708.261	382.723	889.289	493.667	1540.815	854.837	1416.417	990.077	1189.326	532.177	4249.158	1434.506	902.280	542.800	1242.656	615.784	1007.311	788.976	1191.741	610.907	1120.011	552.862	535.937	537.746	557.916	1203.603	1222.977	1055.960	1851.907	666.074	480.307	471.037	357.979	492.401	813.493	391.201	2058.193	841.320	1084.760	2094.923	626.309	624.119	1116.744	1601.607	558.685	1433.903	1866.376	1415.231	434.453	847.642	616.482	398.944	939.341	472.255	1178.263	255.677	397.074	254.459	946.919	580.016	1257.188	2330.151	1109.818	796.954	1296.232	1526.400	240.765	389.485	1471.095	374.605	426.702	395.072	535.991
729	248.297	252.262	300.831	316.382	630.229	558.408	267.122	565.068	790.805	555.847	1322.965	262.561	275.700	432.035	272.917	371.118	312.372	413.891	752.279	3485.251	914.044	287.397	820.071	592.745	281.636	763.307	515.727	391.997	622.847	891.122	1146.830	1045.897	702.191	409.298	832.897	480.951	1544.783	884.872	1236.683	1041.598	1248.219	633.583	3920.708	1456.190	933.893	509.113	1193.466	570.472	1068.864	872.906	1107.908	549.633	1121.171	527.735	476.489	501.811	491.974	1238.300	1324.278	1033.929	2088.357	722.004	494.362	473.256	393.705	484.591	731.454	371.227	1961.671	823.730	1167.782	2097.800	614.471	565.677	1103.520	1751.967	627.183	1453.410	1880.549	1492.098	407.909	811.405	612.733	376.601	963.446	492.068	1215.494	273.108	372.484	243.437	955.942	554.286	1429.566	2379.256	1065.665	943.333	1274.619	1610.882	215.477	390.260	1466.299	372.915	397.161	425.610	559.043
730	252.412	246.318	323.609	310.153	699.823	566.657	286.938	551.543	957.671	572.804	1335.585	263.164	309.777	457.845	263.963	371.530	307.570	385.082	699.426	3205.974	887.725	279.450	820.536	573.823	272.625	724.938	535.282	376.219	580.335	861.212	1205.068	905.072	703.011	403.192	801.977	532.621	1520.904	885.788	1247.393	961.492	1267.024	591.157	4036.650	1531.946	960.272	542.126	1297.265	554.039	1173.780	822.536	1204.728	526.837	1220.217	538.173	520.450	518.207	511.900	1201.581	1209.759	1094.901	1875.534	664.649	545.952	491.513	363.506	470.571	743.537	417.929	2090.609	751.552	1121.501	2189.210	664.677	545.810	1135.078	1768.607	597.446	1403.468	1764.022	1625.427	458.928	910.334	580.574	418.707	968.835	424.451	1219.022	267.056	398.578	260.319	946.641	531.627	1276.819	2345.699	1062.248	788.670	1385.514	1621.330	231.929	387.404	1393.424	352.547	454.060	363.462	545.823
731	247.801	268.328	319.715	326.338	670.000	586.458	282.531	553.966	768.086	495.873	1394.667	253.838	273.996	427.594	255.358	432.297	302.996	378.619	697.245	3292.173	814.875	309.956	781.412	544.802	285.748	718.584	526.976	374.733	541.815	889.564	1173.080	936.087	689.661	401.928	907.876	508.592	1378.874	916.467	1216.525	1081.773	1184.948	542.673	4155.757	1529.401	988.767	515.365	1383.155	571.477	1087.192	893.651	1158.852	544.400	1089.827	517.055	588.981	516.713	564.411	1251.471	1192.159	1180.191	1811.174	695.285	491.371	443.268	410.504	528.920	730.070	344.667	2096.272	786.258	1198.931	1920.971	558.933	663.397	1053.145	1656.009	571.230	1439.090	1800.035	1508.654	406.511	861.711	585.517	388.392	872.971	458.835	1238.254	248.409	404.131	246.148	867.268	512.594	1318.119	2283.004	1089.146	829.464	1318.331	1709.679	230.073	354.799	1367.194	371.157	418.137	390.268	540.254
732	244.906	260.858	328.722	325.860	623.008	627.519	280.726	551.265	830.552	550.534	1388.616	268.641	270.849	365.755	257.961	398.790	350.292	411.242	752.029	3429.927	813.497	274.630	898.429	552.963	303.763	685.199	521.073	346.733	591.029	913.454	1160.890	1000.471	740.992	384.425	874.283	476.028	1433.724	995.087	1333.787	1017.629	1190.482	517.157	3978.192	1522.131	893.031	519.124	1322.188	587.131	921.930	809.114	1210.951	575.553	1062.842	476.026	500.349	476.548	498.051	1174.665	1122.526	1137.373	1843.460	674.222	434.183	476.516	358.438	514.861	736.543	407.718	1987.836	794.700	1137.714	2082.477	691.421	629.659	1074.966	1677.756	614.743	1313.965	1793.143	1480.427	447.884	800.453	541.569	345.694	917.969	497.043	1116.796	295.949	382.156	249.914	1017.666	547.958	1294.799	2324.423	1145.942	801.148	1354.935	1560.694	242.801	386.190	1389.124	373.403	416.777	378.956	681.486
